ReactionID	StochCoeff	Product	other site
R03608	1	C00001	
R03608	1	C02923	
R03608	1	C00003	
R09669	1	C00013	
R09669	1	C19794	
R06389	1	C00001	
R06389	1	C11418	
R06389	1	C00006	
R11295	1	C01352	
R11295	1	C21267	
R02407	1	C00042	
R02407	1	C00531	
R01519	1	C00257	
R04221	1	C04282	
R04221	1	C00027	
R05373	1	C00100	
R05373	1	C00011	
R03046	1	C00894	
R03046	1	C00014	
R08810	1	C00011	
R08810	2	C00010	
R08810	1	C10443	
R06594	1	C12210	
R06594	1	C00080	
R06594	1	C00004	
R01860	1	C00011	
R01860	1	C00292	
R01660	1	C00197	
R01660	1	C01231	
R11892	1	C00008	
R11892	1	C21750	
R06937	1	C14102	
R06937	1	C00003	
R00073	1	C05956	
R00073	1	C00030	
R04576	1	C04729	
R02427	1	C00502	
R05898	1	C11672	
R03318	1	C00013	
R03318	1	C01581	
R03646	1	C00013	
R03646	1	C00020	
R03646	1	C02163	
R10035	1	C00221	
R10035	1	C03742	
R11221	1	C00021	
R11221	1	C21190	
R12257	1	C00011	
R12257	1	C01372	
R01513	1	C03232	
R01513	1	C00080	
R01513	1	C00004	
R03677	1	C05441	
R09851	1	C20134	
R07807	1	G13073	
R07807	1	C00124	
R09506	1	C00343	
R09506	1	C00639	
R09695	1	C19821	
R02027	1	C00093	
R02027	1	C00641	
R04589	1	C04749	
R04589	1	C00008	
R00582	1	C00065	
R00582	1	C00009	
R03999	1	C00001	
R03999	1	C05165	
R03999	2	C00006	
R03991	1	C00010	
R03991	1	C05259	
R05357	1	C06658	
R05357	1	C00086	
R10906	1	C20933	
R10906	1	C00229	
R00693	1	C00010	
R00693	1	C03519	
R01139	1	C00092	
R01139	1	C00206	
R06776	1	C12471	
R09103	1	C14220	
R11519	2	C00080	
R11519	2	C00138	
R11519	1	C11831	
R04030	1	C00013	
R04030	1	C00020	
R04030	1	C03160	
R06387	1	C00001	
R06387	1	C11414	
R06387	1	C00006	
R07362	1	C15605	
R05383	1	C02720	
R05411	1	C07731	
R09766	1	G13061	
R09766	1	C00055	
R11537	1	C00013	
R11537	1	C21445	
R12308	1	C00013	
R12308	1	C00020	
R12308	1	C22072	
R03940	1	C00101	
R03940	1	C03294	
R00393	1	C00024	
R00393	1	C02403	
R00761	1	C00001	
R00761	1	C00227	
R00761	1	C00279	
R00913	1	C00099	
R00913	1	C00086	
R02021	1	C00343	
R02021	1	C00054	
R02021	1	C00094	
R02805	1	C00700	
R02805	1	C00655	
R11314	1	C19872	
R12483	1	C00080	
R12483	1	C22201	
R12483	1	C00004	
R03013	1	C00860	
R03013	1	C00009	
R09893	1	C00013	
R09893	1	C20174	
R05334	1	C10974	
R05334	1	C00027	
R05334	1	C00014	
R12040	1	G13102	
R12040	1	G10620	
R08448	2	C00001	
R08448	1	C16708	
R08448	1	C00006	
R05281	1	C00001	
R05281	1	C06678	
R05281	1	C00003	
R07177	1	C02084	
R07177	1	C15495	
R10993	1	C00009	
R10993	1	C00008	
R10993	1	C21015	
R00977	1	C00080	
R00977	1	C00106	
R00977	1	C00004	
R03716	1	C00080	
R03716	1	C01792	
R03716	1	C00005	
R07463	1	C15809	
R07463	1	C00027	
R02225	1	C01138	
R02225	1	C00008	
R07296	1	C00695	
R07296	1	C00010	
R07879	1	C16307	
R07879	1	C00015	
R02082	2	C00080	
R02082	2	C00005	
R02082	1	C00356	
R06381	1	C11415	
R04153	1	C03173	
R04153	1	C00073	
R04153	1	C00080	
R02300	1	C00001	
R02300	1	C00445	
R04929	1	C00013	
R04929	1	C05686	
R10059	1	C01060	
R10059	2	C00005	
R05285	2	C00080	
R05285	2	C00126	
R05285	1	C06754	
R05471	1	C06662	
R05471	1	C00006	
R10233	2	C00011	
R10233	3	C00010	
R10233	1	C17743	
R01485	1	C03124	
R01485	1	C00014	
R03605	1	C01533	
R03605	1	C00015	
R11991	1	C00001	
R11991	1	C00011	
R11991	1	C00042	
R11991	1	C21832	
R00602	1	C00067	
R00602	2	C00001	
R04772	1	C00021	
R04772	1	C05690	
R04901	1	C00080	
R04901	1	C00005	
R04901	1	C05631	
R09609	1	C00013	
R09609	1	C19737	
R02502	1	C11134	
R02502	1	C00015	
R11275	1	C00001	
R11275	1	C00073	
R11275	1	C05198	
R11275	1	C00028	
R11275	1	C21258	
R12265	1	C00080	
R12265	1	C04773	
R12265	1	C00004	
R05156	1	C06336	
R05156	1	C00014	
R05156	1	C00003	
R11025	1	C00013	
R11025	1	C01050	
R03515	1	C04726	
R03515	1	C00009	
R06139	1	G01504	
R06139	1	G00370	
R03824	1	C02094	
R05938	1	G00123	
R05938	1	G10619	
R01586	1	C01046	
R01586	1	C00014	
R09805	1	C00080	
R09805	1	C00049	
R09805	1	C00004	
R10591	1	C20716	
R10591	1	C00001	
R10591	1	C03161	
R05428	1	C06731	
R05428	1	C00003	
R06000	1	G00116	
R06000	1	G10621	
R08113	1	C00011	
R08113	1	C16473	
R08113	1	C00080	
R08113	1	C00004	
R11102	1	C00013	
R11102	1	C00011	
R11102	1	C21107	
R04358	1	C04395	
R04358	1	C00008	
R10002	1	C20248	
R10002	1	C00014	
R02877	1	C00755	
R02877	1	C00027	
R03327	1	C00080	
R03327	1	C01176	
R03327	1	C00004	
R02905	1	C05914	
R04659	1	C04938	
R04659	1	C00015	
R08320	1	C16603	
R10512	1	C19692	(n+1)
R10512	1	C00080	
R10512	1	C00005	
R02280	1	C00433	
R02280	1	C00014	
R10818	1	C00764	
R02708	1	C00001	
R02708	1	C03161	
R02708	1	C03742	
R05641	1	C05440	
R05641	1	C00080	
R05641	1	C00005	
R06861	1	C13378	
R06861	1	C00118	
R00364	2	C00080	
R00364	2	C00126	
R00364	1	C00048	
R00364	1	C00014	
R04863	1	C00020	
R04863	1	C05535	
R10616	1	C00022	
R10616	1	C00577	
R07727	1	C00001	
R07727	1	C16235	
R07727	2	C00006	
R08833	1	C17756	
R09502	1	C00342	
R09502	2	C00080	
R09502	2	C00139	
R10441	1	C20628	
R10441	1	C00055	
R03102	1	C00956	
R03102	1	C00080	
R03102	1	C00004	
R04380	1	C00011	
R04380	1	C05600	
R03292	1	C01877	
R03292	1	C00080	
R03292	1	C00005	
R07344	1	C00766	
R05484	1	C01327	
R05484	1	C06602	
R04715	1	C00021	
R04715	1	C00080	
R04715	1	C05203	
R09273	1	C00132	
R09273	1	C04434	
R09323	1	C00140	
R09323	1	G13058	
R08060	1	C00862	
R08060	1	C00058	
R04342	1	C00001	
R04342	1	C03161	
R04342	1	C00852	
R06603	1	C00022	
R06603	1	C00805	
R00597	1	C00021	
R00597	1	C04157	
R06059	1	C00031	
R06059	1	G10497	(n+1)
R00180	1	C00170	
R00180	1	C02926	
R03900	1	C00080	
R03900	1	C02231	
R03900	1	C00005	
R06095	1	G00056	
R06095	1	G10620	
R06388	1	C00001	
R06388	1	C11403	
R06388	1	C00006	
R08394	1	C09847	
R00850	1	C00092	
R00850	1	C00116	
R05791	1	C00009	
R05791	1	C11546	
R04310	1	C00080	
R04310	1	C03772	
R04310	1	C00005	
R06871	1	C00009	
R06871	1	C00114	
R10524	1	C00021	
R10524	1	C04259	
R00681	1	C00011	
R00681	1	C03230	
R00681	1	C00014	
R09457	1	C19615	
R03225	1	C00164	
R03225	1	C01087	
R11325	2	C00001	
R11325	4	C00080	
R11325	2	C00399	
R01523	1	C01182	
R01523	1	C00008	
R03993	1	C02601	
R03993	1	C00009	
R06437	1	C11926	
R11589	1	C00011	
R11589	1	C21490	
R11589	1	C21487	
R04656	1	C00055	
R04656	1	C04936	
R08438	1	C21633	
R05316	1	C00001	
R05316	1	C00139	
R05316	1	C00512	
R07688	1	C16206	
R07688	2	C00080	
R02035	1	C00345	
R09661	1	C19789	
R09661	1	C00014	
R01814	1	C00001	
R01814	1	C00643	
R01814	1	C00268	
R08761	1	C04722	
R08761	1	C00001	
R08761	2	C00667	
R11549	1	C00011	
R11549	1	C00042	
R11549	1	C21459	
R04194	1	C00031	
R04194	1	C03323	
R04852	1	C05498	
R04852	1	C00007	
R04852	1	C03024	
R02271	1	C02800	
R02271	1	C00041	
R12066	1	C00013	
R12066	1	C00020	
R12066	1	C21861	
R12066	1	C21851	
R09371	1	C05703	
R09371	1	C00021	
R01396	1	C02427	
R01396	1	C00009	
R04387	1	C00080	
R04387	1	C04067	
R04387	1	C00005	
R07312	1	C01468	
R07312	1	C00011	
R12362	1	C00011	
R12362	1	C22107	
R12362	1	C00080	
R12362	1	C00005	
R02148	1	C00387	
R02148	1	C00009	
R07904	1	C16294	
R03918	1	C00080	
R03918	1	C00005	
R03918	1	C05610	
R03979	1	C02534	
R03979	1	C15584	
R07002	1	C14791	
R05202	1	C00002	
R05202	1	C01284	
R07213	1	C00643	
R07213	1	C15522	
R04160	1	C00030	
R04160	1	C03590	
R10200	1	C00010	
R10200	1	C20436	
R11463	1	C00022	
R11463	1	C19830	
R11288	1	C18003	
R03836	1	C05917	
R09138	1	C01327	
R09138	1	C18244	
R09138	2	C00006	
R12421	1	C22149	
R03781	1	C01949	
R03781	1	C00246	
R08230	1	C11736	
R08230	1	C00009	
R05475	1	C21859	
R05475	1	C00003	
R05423	1	C07721	
R05423	1	C00003	
R03137	1	C00011	
R03137	1	C03717	
R03132	1	C05824	
R03132	1	C00033	
R01369	1	C00165	
R01369	1	C00060	
R10182	1	C20419	
R10182	1	C00013	
R08095	1	C00024	
R08095	1	C03069	
R10908	1	C00802	
R10908	1	C00037	
R00980	1	C00196	
R00980	1	C00006	
R00980	1	C00014	
R04216	1	C11572	
R04216	1	C00621	
R05401	1	C00001	
R05401	1	C06876	
R05401	1	C00006	
R07854	1	C02505	
R09550	1	C01236	
R09550	1	C01080	
R05329	1	C07282	
R05329	1	C00986	
R10081	1	C00011	
R10081	1	C00042	
R10081	1	C20330	
R10521	1	C20670	
R05831	1	C00080	
R05831	1	C00312	
R05831	1	C00004	
R02197	1	C00671	
R02197	1	C00027	
R02197	1	C00014	
R04419	1	C04186	
R04419	1	C00080	
R04419	1	C00005	
R06328	1	C11905	
R06336	1	C00011	
R06336	1	C00042	
R06336	1	C11864	
R03803	1	C04251	
R05944	1	G00166	
R05944	1	G10620	
R06443	1	C00363	
R06443	1	C11918	
R03622	1	C00001	
R03622	1	C01590	
R05265	1	C00001	
R05265	1	C00088	
R05265	1	C02814	
R11599	1	C21493	
R11599	1	C00015	
R05109	1	C06134	
R05109	1	C00015	
R00683	1	C00021	
R00683	1	C02983	
R09570	2	C00001	
R09570	1	C19687	
R09570	1	C00016	
R10080	3	C00001	
R10080	1	C16541	
R10080	2	C00006	
R04636	1	C00015	
R04636	1	C04930	
R05174	1	C06392	
R05174	1	C00001	
R10352	1	C20527	
R10849	1	C20897	
R10849	1	C00641	
R00673	1	C00463	
R00673	1	C00022	
R00673	1	C00014	
R05315	1	C04670	
R05315	1	C00080	
R05315	1	C00004	
R03325	1	C00080	
R03325	1	C01176	
R03325	1	C00005	
R12516	1	C00033	
R12516	1	C07328	
R08938	1	C00010	
R08938	1	C17952	
R06676	1	C12417	
R00409	1	C00022	
R00409	1	C00042	
R04093	1	C00001	
R04093	1	C02938	
R06817	1	C00010	
R06817	1	C12643	
R09041	1	C10793	
R04881	1	C00021	
R04881	1	C05594	
R05910	1	G00031	
R05910	1	G10619	
R01290	1	C00001	
R01290	1	C02291	
R08754	1	C17439	
R08754	1	C00006	
R02747	1	C00670	
R02747	1	C00162	
R03006	1	C00001	
R03006	1	C03161	
R03006	1	C01562	
R05080	1	C00052	
R05080	1	C06037	
R11886	2	C00001	
R03987	1	C00054	
R03987	1	C03642	
R07923	1	C16354	
R07923	1	C00015	
R07674	1	C01825	
R07674	1	C00009	
R08705	1	C02199	
R08705	1	C00006	
R08881	1	C17941	
R01494	1	C00162	
R01494	1	C00319	
R03063	1	C04712	
R03063	1	C00217	
R11745	1	C00760	(m)
R11745	1	C00001	
R11745	1	C21626	
R11745	1	C00028	
R06020	1	G10619	
R06020	1	G10477	(n+1)
R10654	1	C20758	
R10654	1	C00021	
R05692	1	C00080	
R05692	1	C00005	
R05692	1	C01222	
R11830	1	C00013	
R11830	1	C21685	
R01739	1	C06473	
R01739	1	C00080	
R01739	1	C00005	
R03699	1	C00009	
R03699	1	C05325	
R06294	1	C00001	
R06294	1	C03161	
R06294	1	C11875	
R06737	1	C10850	
R10419	1	C00087	
R10419	1	C00080	
R10419	1	C00004	
R09160	1	C18275	
R09160	1	C00003	
R12422	2	C22151	
R12422	1	C00005	
R01878	1	C00299	
R01878	1	C00014	
R06393	1	C11420	
R09822	1	C00021	
R09822	1	C15681	
R11635	1	C00001	
R11635	1	C00011	
R11635	1	C00460	
R08534	1	C16827	
R08534	1	C00015	
R09277	1	C06035	
R09277	1	C18338	
R12289	1	C22065	
R12289	1	C00229	
R12127	1	C10874	
R12546	1	C00001	
R12546	1	C00061	
R12546	1	C20256	
R12546	1	C00080	
R12546	1	C00003	
R02626	1	C04262	
R02626	1	C00008	
R09644	1	C00416	
R09644	1	C00009	
R10246	1	C01468	
R10246	1	C00073	
R10246	1	C05198	
R10246	1	C15809	
R10246	1	C00028	
R09504	2	C00001	
R09504	2	C00399	
R09899	1	C00013	
R09899	1	C20185	
R09099	1	C00001	
R09099	1	C04377	
R09099	1	C00037	
R11866	1	C01500	
R12482	1	G10619	
R12482	1	G13129	
R00732	1	C00011	
R00732	1	C00082	
R00732	1	C00080	
R00732	1	C00004	
R04827	1	C00028	
R04827	1	C05458	
R00253	1	C00064	
R00253	1	C00009	
R00253	1	C00008	
R11165	4	C00021	
R11165	1	C21151	
R01317	1	C00219	
R01317	1	C04230	
R04433	1	C04253	
R04433	1	C00390	
R10467	1	C00001	
R10467	1	C11848	
R10467	1	C00003	
R11821	1	C00353	
R11821	1	C00001	
R07094	1	C14863	
R07094	1	C01327	
R12262	1	C09592	
R12262	1	C00021	
R06424	1	C11908	
R09740	1	C00001	
R09740	1	C05102	
R09947	1	C20249	
R09947	1	C01563	
R10029	1	C19491	
R10029	1	C00001	
R10029	1	C00011	
R09082	1	C00011	
R09082	1	C03375	
R03128	1	C03459	
R11561	1	C00292	
R11561	1	C00025	
R07835	1	C00180	
R07835	1	C01353	
R06374	1	C01767	
R06513	1	C00001	
R06513	1	C11907	
R04730	1	C01392	
R04730	1	C00009	
R04730	1	C00008	
R00407	1	C00010	
R00407	1	C00042	
R11488	1	C00320	
R11488	1	C15603	
R00829	1	C00010	
R00829	1	C02232	
R02554	1	C00001	
R02554	1	C02240	
R02554	1	C00006	
R02354	1	C00001	
R02354	1	C05298	
R02354	1	C00003	
R12004	1	C21838	
R03737	1	C01851	
R03737	1	C00001	
R03737	1	C00011	
R03737	1	C00042	
R08143	1	C16500	
R05829	2	C00001	
R05829	1	C03161	
R05829	1	C11632	
R06529	1	C06509	
R06529	1	C00009	
R06529	1	C00008	
R08051	1	C00013	
R08051	1	C16424	
R06610	1	C12124	
R06610	1	C00006	
R05043	1	C05919	
R05853	1	C09244	
R02361	1	C00470	
R02361	1	C06118	
R03094	1	C04197	
R03094	1	C00015	
R10763	1	C00013	
R10763	1	C20834	
R02733	1	C00033	
R02733	1	C00666	
R09111	1	C00013	
R09111	1	C18211	
R09585	1	C00001	
R09585	1	C00011	
R09585	1	C02937	
R09930	1	C20224	
R09930	1	C00080	
R09930	1	C00005	
R05374	1	C11354	
R05374	1	C00011	
R01761	1	C00508	
R05601	1	C06714	
R02596	1	C15805	
R09522	1	C01060	
R09522	1	C00005	
R11476	1	C00021	
R11476	1	C21355	
R05530	1	C00363	
R05530	1	C06630	
R02731	1	C00009	
R02731	1	C05345	
R08930	1	C00001	
R08930	1	C18032	
R08930	1	C00139	
R04932	1	C05704	
R10062	3	C00021	
R10062	1	C00719	
R12523	1	C00011	
R12523	1	C21272	
R12523	1	C00080	
R12523	1	C00004	
R01066	1	C00084	
R01066	1	C00118	
R02732	1	C00008	
R02732	1	C00665	
R08384	1	C15493	
R08384	1	C00027	
R04867	1	C00021	
R04867	1	C05546	
R06992	1	C14722	
R12202	1	C00165	
R12202	1	C21995	
R02274	1	C03273	
R02274	1	C00025	
R07122	1	C14828	
R07401	1	C00001	
R07401	1	C00011	
R07401	1	C15666	
R03814	2	C00001	
R03814	2	C00996	
R03814	1	C03035	
R07047	1	C14820	
R01826	1	C04691	
R01826	1	C00009	
R01538	1	C00001	
R01538	1	C00204	
R04335	1	C00015	
R04335	1	C04611	
R06070	1	G00370	
R06070	1	C00124	
R12106	1	C21472	
R12106	1	C00080	
R12106	1	C00004	
R05912	1	G10619	
R05912	1	G00025	
R11230	1	C00021	
R11230	1	C21183	
R09154	1	C01327	
R09154	1	C18247	
R10713	1	C00071	
R10713	2	C18234	
R10713	2	C00080	
R03254	1	C00001	
R03254	1	C00074	
R03254	1	C01112	
R07025	1	C14805	
R00112	1	C00006	
R00112	1	C00004	
R05789	1	C11537	
R05789	1	C00009	
R04151	1	C03164	
R04151	1	C00080	
R04151	1	C00004	
R06701	1	C12369	
R02497	1	C00080	
R02497	1	C00535	
R02497	1	C00005	
R05916	1	G10619	
R05916	1	G00143	
R08991	1	C18076	
R09077	1	C00134	
R09077	1	C00027	
R09077	1	C05665	
R06947	1	C00001	
R06947	2	C00139	
R06947	1	C08614	
R07001	1	C00001	
R07001	1	C00006	
R07001	1	C14787	
R02075	1	C04796	
R04711	1	C00021	
R04711	1	C00080	
R04711	1	C05313	
R09904	1	C19960	
R05715	1	C11502	
R05715	1	C00080	
R05715	1	C00004	
R06351	1	C11882	
R06351	1	C00001	
R06351	1	C03161	
R10132	1	C16152	
R10132	1	C00080	
R10132	1	C00005	
R08692	1	C00035	
R08692	1	C05144	
R07241	1	C00021	
R07241	1	C15530	
R07241	2	C00006	
R02639	1	C00080	
R02639	1	C04575	
R02639	1	C00005	
R09799	1	C00001	
R09799	1	C05361	
R09799	3	C00125	
R06243	1	G10589	(n)
R02601	1	C03589	
R08326	1	C00001	
R08326	1	C16650	
R08326	1	C00006	
R03082	1	C00080	
R03082	1	C03451	
R03082	1	C00004	
R06028	1	G10483	(n+1)
R06028	1	G10619	
R12357	1	C00001	
R12357	1	C22104	
R12357	1	C00003	
R00137	1	C00013	
R00137	1	C00003	
R10865	1	C20906	
R10865	1	C00015	
R05183	1	C16715	
R05183	1	C00030	
R08855	1	C05894	
R08855	1	C00009	
R08855	1	C00008	
R08855	1	C00025	
R08919	1	C00080	
R08919	1	C00004	
R08919	1	C18019	
R07239	1	C00021	
R07239	1	C15529	
R08965	2	C00001	
R08965	2	C17938	
R06818	1	C08620	
R06818	1	C00015	
R00737	1	C00811	
R00737	1	C00014	
R10741	1	C00001	
R10741	1	C00011	
R10741	1	C00042	
R10741	1	C11755	
R04306	1	C03766	
R04306	1	C00001	
R01043	1	C00009	
R01043	1	C00116	
R09583	1	C19716	
R09583	1	C00001	
R09583	1	C03161	
R07810	1	G01391	
R07810	1	C04132	
R09084	1	C00020	
R09084	1	C05378	
R06366	1	C11924	
R06366	1	C00080	
R06366	1	C00004	
R04163	1	C03205	
R04163	1	C00080	
R04163	1	C00004	
R01445	1	C02964	
R07375	1	C00021	
R07375	1	C15616	
R00251	1	C00009	
R00251	1	C00008	
R00251	1	C00025	
R01856	1	C00330	
R01856	1	C00536	
R03557	1	C00080	
R03557	1	C01450	
R03557	1	C00005	
R07851	1	C00001	
R07851	2	C00139	
R07851	1	C08601	
R11015	1	C00001	
R11015	1	C20993	
R04042	1	C00055	
R04042	1	C02768	
R03357	1	C01192	
R03357	1	C00080	
R03357	1	C00005	
R11688	1	C00001	
R11688	1	C03161	
R11688	1	C21587	
R11914	1	C21770	
R11914	2	C00030	
R04386	1	C06250	
R04386	1	C00083	
R04756	1	C05279	
R05318	1	C14818	
R05318	1	C00125	
R07695	1	C00805	
R09996	1	C00007	
R09996	1	C00697	
R09562	1	C00097	
R09562	1	C03461	
R09562	1	C00027	
R12316	1	G10619	
R12316	1	G13127	
R04800	2	C00001	
R04800	1	C05432	
R04800	1	C00028	
R09632	1	C00507	
R09632	1	C00446	
R03120	1	C00972	
R03120	1	C00025	
R11236	1	C21218	
R07874	1	C08725	
R07874	1	C00015	
R10171	3	C00011	
R10171	3	C00010	
R10171	1	C20413	
R02541	1	C00195	
R02541	1	C00588	
R03896	1	C02226	
R03896	1	C00001	
R07690	1	C16215	
R07038	1	C14812	
R08968	1	C00008	
R08968	1	C04501	
R01797	1	C00055	
R01797	1	C00416	
R03073	1	C01941	
R10111	1	C00088	
R10111	1	C20366	
R03733	1	C03064	
R03733	1	C00080	
R03733	1	C00004	
R02338	1	C03574	
R02940	1	C00804	
R02940	1	C00080	
R02940	1	C00004	
R06760	1	C12460	
R08601	1	C00033	
R08601	1	C00270	
R10953	1	C00008	
R10953	1	C01284	
R06510	2	C00011	
R06510	3	C00010	
R06510	1	C02752	
R08367	1	C06377	
R08367	1	C00615	
R10486	1	C00208	
R10486	1	C00009	
R07997	1	C01378	
R07997	1	C00011	
R07997	1	C00042	
R12242	1	C18060	
R12242	1	C00010	
R11565	1	C00001	
R11565	1	C21470	
R08159	1	C00229	
R08159	1	C06424	
R12039	1	C00010	
R12039	1	G13107	
R12093	1	C20437	
R05762	1	C11507	
R05762	1	C03576	
R10730	1	C20808	
R10730	1	C00080	
R10730	1	C00005	
R12535	1	C04570	
R12535	1	C00423	
R11471	2	C00080	
R11471	2	C00004	
R11471	1	C06017	
R06367	1	C00001	
R06367	1	C11929	
R06367	1	C00009	
R06367	1	C00008	
R08115	1	C16474	
R08133	1	C16494	
R08064	1	C16430	
R08064	1	C00009	
R11802	1	C21683	
R11802	1	C00030	
R07402	1	C07756	
R07402	1	C00489	
R07566	3	C00001	
R07566	1	C15967	
R07566	2	C00028	
R08053	1	C00001	
R08053	1	C16428	
R08053	1	C03161	
R10864	1	C06042	
R09254	1	C00041	
R09254	1	C01179	
R09774	1	C19883	
R09774	1	C17556	
R02494	1	C00001	
R02494	1	C00647	
R09063	1	C18161	
R09063	1	C00021	
R05751	2	C00080	
R05751	1	C11215	
R05751	2	C05358	
R06071	1	G00249	
R06071	1	C00137	
R07349	1	C00080	
R07349	1	C15597	
R07349	1	C00004	
R11865	1	C00001	
R11865	1	C05570	
R11865	1	C00028	
R12328	n	C00001	
R12328	1	C02843	
R12328	n	C00011	
R12328	n	C00010	
R12328	n	C00006	
R12328	n	C00003	
R07228	1	C00342	
R07228	1	C00719	
R07228	1	C00009	
R02602	1	C00596	
R02602	1	C00011	
R01547	1	C00008	
R01547	1	C00206	
R01815	1	C00001	
R01815	1	C00268	
R01815	1	C00355	
R08863	2	C00001	
R08863	1	C06454	
R05659	1	C00001	
R05659	1	C06891	
R02185	1	C00092	
R02185	1	C00404	
R03687	1	C00030	
R03687	1	C01717	
R06546	1	C08639	
R06546	1	C00015	
R01817	1	C00275	
R01817	1	C00080	
R01817	1	C00005	
R04140	1	C03077	
R04140	1	C00014	
R07172	1	C00006	
R07172	1	C00027	
R09520	1	C01352	
R09520	1	C00006	
R11154	1	C21010	
R11154	2	C00170	
R10645	1	C00021	
R10645	1	C00073	
R10645	1	C05198	
R10645	1	C20753	
R10674	1	C00024	
R10674	1	C00022	
R10309	1	C00080	
R10309	1	C20452	
R10309	1	C00005	
R04601	1	C00006	
R04601	1	C04797	
R05535	1	C06990	
R05535	1	C00080	
R05535	1	C00698	
R06717	1	C12385	
R06717	1	C00363	
R09276	1	C18349	
R01128	1	C00262	
R01128	1	C00117	
R06452	1	C00363	
R06452	1	C02400	
R05347	1	C07209	
R05347	1	C00080	
R05347	1	C00004	
R02295	1	C00253	
R02295	1	C00080	
R02295	1	C00620	
R06298	1	C11901	
R10836	1	C01151	
R10836	1	C00147	
R08697	1	C00013	
R08697	1	C01126	
R03249	1	C00001	
R03249	1	C03564	
R10724	1	C00011	
R10724	1	C00042	
R10724	1	C05678	
R08530	1	C00010	
R08530	1	C09870	
R10330	1	C00030	
R10330	1	C00785	
R11684	1	C00001	
R11684	1	C21584	
R09605	1	C00001	
R09605	1	C08980	
R09605	1	C03161	
R00892	1	C00491	
R00892	1	C00080	
R00892	1	C00004	
R00010	2	C00031	
R09660	1	C19787	
R09660	1	C00014	
R11299	1	C17705	
R11299	1	C00026	
R08871	1	C00010	
R08871	1	C17949	
R06517	1	C00010	
R06517	1	C12126	
R11522	4	C00001	
R11522	2	C00011	
R11522	1	C00032	
R01700	1	C00011	
R01700	1	C16254	
R02951	1	C04415	
R02951	1	C00015	
R08514	1	C00103	
R08514	1	C00014	
R08834	1	C17757	
R08834	1	C00001	
R09968	1	C00013	
R09968	1	C09902	
R02914	1	C00001	
R02914	1	C00785	
R01482	1	C00905	
R10462	2	C00013	
R10462	1	C20640	
R11392	1	C00013	
R11392	1	C00020	
R11392	1	C21327	
R08357	1	C00080	
R08357	1	C00005	
R08357	1	C16568	
R08867	1	C17945	
R08867	1	C00013	
R00531	1	C00020	
R00531	1	C00059	
R10831	1	G10008	
R10831	1	C00140	
R05162	1	C00021	
R05162	1	C06348	
R00152	1	C00014	
R00152	1	C00058	
R11161	1	C00001	
R11161	1	C00061	
R11161	1	C21149	
R11848	1	C00013	
R11848	1	C21709	
R01998	2	C00080	
R01998	1	C00347	
R01998	2	C00004	
R06855	1	C00042	
R06855	1	C06755	
R11022	1	C10164	
R11022	1	C00001	
R03256	1	C00221	
R03256	1	C01113	
R07225	2	C00001	
R07225	2	C08576	
R06105	1	C00031	
R06105	1	G00289	
R08791	1	C09581	
R08791	1	C00021	
R06995	1	C14724	
R08535	1	C08627	
R08933	1	C00021	
R08933	1	C18035	
R09929	1	C00080	
R09929	1	C17622	
R09929	1	C00005	
R00361	1	C15603	
R00361	1	C00036	
R09086	1	C00020	
R09086	1	C01172	
R04185	1	C00080	
R04185	1	C03277	
R04185	1	C00004	
R04998	1	C00031	
R04998	1	C05838	
R09693	2	C00030	
R09693	1	C05430	
R00181	1	C00130	
R00181	1	C00014	
R00392	1	C04570	
R00392	1	C00605	
R05797	1	C11551	
R05797	1	C11552	
R07416	1	C00013	
R07416	1	C00020	
R07416	1	C12092	
R02950	1	C00001	
R02950	1	C16828	
R02950	1	C01197	
R10054	1	C00450	
R10054	1	C00080	
R10054	1	C00004	
R10054	1	C00014	
R02644	1	C00619	
R00248	1	C00080	
R00248	1	C00005	
R00248	1	C00026	
R00248	1	C00014	
R07751	1	C16228	
R07751	1	C00006	
R00422	1	C05005	
R04078	1	C00011	
R04078	1	C03888	
R04078	1	C00205	
R08688	1	C17260	
R08688	1	C00054	
R10482	1	C16754	
R06837	1	C01151	
R02730	1	C00009	
R02730	1	C03267	
R10891	1	C00188	
R10891	1	C20918	
R01565	1	C00143	
R01565	1	C04570	
R01565	1	C00213	
R05537	1	C00013	
R05537	1	C00024	
R05537	1	C00020	
R05537	1	C00805	
R05537	1	C00080	
R05537	1	C01352	
R05537	1	C00004	
R09239	1	C18251	
R06150	1	G10542	
R06150	1	C00159	
R09885	1	C19944	
R08314	1	C07495	
R08836	1	C17758	
R08985	1	C18071	
R01975	1	C00332	
R01975	1	C00080	
R01975	1	C00004	
R05555	1	C00013	
R05555	1	C11356	
R10938	1	C20958	
R11657	1	C00001	
R11657	1	C21561	
R11657	1	C03161	
R12572	1	C00013	
R12572	1	C22264	
R04210	1	C06054	
R04210	1	C00080	
R04210	1	C00004	
R11730	1	C21619	
R11730	1	C00001	
R11730	1	C00003	
R04955	1	C05748	
R04955	1	C00080	
R04955	1	C00004	
R06158	1	G10495	
R06158	1	C00267	
R06521	1	C00319	
R06521	1	C00009	
R02816	1	C03975	
R05981	1	C00031	
R05981	1	G00011	
R10966	1	C00013	
R10966	1	C20982	
R03534	1	C01352	
R03534	1	C00026	
R07325	1	C00013	
R07325	1	C00020	
R07325	1	C00173	
R10316	4	C00001	
