bigg_reaction_id	stoichiometry	product_bigg_id
RN0021R	1	CN0009_r
RN0021R	2.0	h_r
RN0021X	1	CN0009_x
RN0021X	2.0	h_x
RN0022R	1	CN0010_r
RN0022R	2.0	h_r
RN0022X	1	CN0010_x
RN0022X	2.0	h_x
RN0023X	1	CN0011_x
RN0023X	2.0	h_x
RN0028X	1	CN0022_x
RN0029R	1	CN0023_r
RN0029R	1	h2o_r
RN0029R	1	h_r
RN0029R	1	nadp_r
RN0030C	1	CN0017_c
RN0030C	1	h2o_c
RN0030C	1	nadp_c
RN0030R	1	CN0017_r
RN0030R	1	h2o_r
RN0030R	1	nadp_r
RN0031C	1	CN0018_c
RN0031X	1	CN0018_x
RN0032C	1	CN0019_c
RN0032C	1	h2o_c
RN0032C	1	h_c
RN0032C	1	nadp_c
RN0032R	1	CN0019_r
RN0032R	1	h2o_r
RN0032R	1	h_r
RN0032R	1	nadp_r
RTOT1_cho	1	Rtotalcoa_c
RTOT3_cho	1	Rtotalcoa_c
RTOT4_cho	1	Rtotalcoa_c
RTOT5_cho	1	Rtotalcoa_c
RTOTAL3FATPc	1	Rtotal3coa_c
RTOTAL3FATPc	1	amp_c
RTOTAL3FATPc	1	ppi_c
RTOTALFATPc	1	Rtotalcoa_c
RTOTALFATPc	1	amp_c
RTOTALFATPc	1	ppi_c
RTOT_3_cho	2.0	Rtotal3coa_c
R_group_phosphotase_1	1	Rtotalcoa_c
R_group_phosphotase_1	1	amp_c
R_group_phosphotase_1	1	ppi_c
R_group_phosphotase_2	1	Rtotal2coa_c
R_group_phosphotase_2	1	amp_c
R_group_phosphotase_2	1	ppi_c
R_group_phosphotase_3	1	Rtotal3coa_c
R_group_phosphotase_3	1	amp_c
R_group_phosphotase_3	1	ppi_c
S23TN10g	3.0	cmp_g
S23TN10g	3.0	h_g
S23TN10g	1	s3lnl3fn3m2masn_g
S23TN11g	4.0	cmp_g
S23TN11g	4.0	h_g
S23TN11g	1	s4lndl4fn4m2masn_g
S23TN13g	4.0	cmp_g
S23TN13g	4.0	h_g
S23TN13g	1	s4lncl4fn4m2masn_g
S23TN20g	4.0	cmp_g
S23TN20g	4.0	h_g
S23TN20g	1	s4l2n2bdl4n4m2masn_g
S23TN21g	4.0	cmp_g
S23TN21g	4.0	h_g
S23TN21g	1	s4l3n3l4fn4m2masn_g
S23TN22g	4.0	cmp_g
S23TN22g	4.0	h_g
S23TN22g	1	s4l3n3l4n4m2masn_g
S23TN3g	3.0	cmp_g
S23TN3g	3.0	h_g
S23TN3g	1	s3l3n3m2masn_g
S23TN6g	3.0	cmp_g
S23TN6g	3.0	h_g
S23TN6g	1	s3l3fn3rm2masn_g
S23TN8g	3.0	cmp_g
S23TN8g	3.0	h_g
S23TN8g	1	s3lnl3n3m2masn_g
S23TN9g	4.0	cmp_g
S23TN9g	4.0	h_g
S23TN9g	1	s4l4n4m2masn_g
SBCOAACOTx	1	coa_x
SBCOAACOTx	1	h_x
SBCOAACOTx	1	subeac_x
SCP2x_cho	1	dcholcoa_x
SCP2x_cho	1	ppcoa_x
SERATB0tc	1	cl_c
SERATB0tc	2.0	na1_c
SERATB0tc	1	ser__L_c
SGALSIDEtl_cho	1	sgalside_cho_l
SMOX	1	bamppald_c
SMOX	1	h2o2_c
SMOX	1	spmd_c
SMPD3l_cho	1	cholp_l
SMPD3l_cho	1	crm_cho_l
SMPD3l_cho	1	h_l
SMPD4_cho	1	cholp_c
SMPD4_cho	1	h_c
SMPD4_cho	1	sphings_c
SOAT11r_cho	1	coa_r
SOAT11r_cho	1	xolest_cho_r
SOAT12_cho	1	coa_c
SOAT12_cho	1	xolest_cho_c
SOAT12r_cho	1	coa_r
SOAT12r_cho	1	xolest_cho_r
SPC_CHOt	1	spc_cho_e
SPHMDAc_cho	1	Rtotal_c
SPHMDAc_cho	1	spc_cho_c
ST3GAL21g_cho	1	cmp_g
ST3GAL21g_cho	1	gm1b_cho_g
ST3GAL21g_cho	1	h_g
ST3GAL31g_cho	1	acngalacglcgalgluside_cho_g
ST3GAL31g_cho	1	cmp_g
ST3GAL31g_cho	1	h_g
ST3GAL62g_cho	1	acngalacglcgal14acglcgalgluside_cho_g
ST3GAL62g_cho	1	cmp_g
ST3GAL62g_cho	1	h_g
ST6GALNAC21_cho	1	acn13acngalgbside_cho_g
ST6GALNAC21_cho	1	cmp_g
ST6GALNAC21_cho	1	h_g
ST6GALNAC23_cho	1	cmp_g
ST6GALNAC23_cho	1	gm2a_cho_g
ST6GALNAC23_cho	1	h_g
ST6GALNAC25_cho	1	cmp_g
ST6GALNAC25_cho	1	gt1alpha_cho_g
ST6GALNAC25_cho	1	h_g
ST6GALNAC27_cho	1	cmp_g
ST6GALNAC27_cho	1	gq1c_cho_g
ST6GALNAC27_cho	1	h_g
ST6GALNAC28_cho	1	cmp_g
ST6GALNAC28_cho	1	gp1c_cho_g
ST6GALNAC28_cho	1	h_g
ST6GALNAC31_cho	1	cmp_g
ST6GALNAC31_cho	1	gd1a_cho_g
ST6GALNAC31_cho	1	h_g
ST6GALNAC62_cho	1	cmp_g
ST6GALNAC62_cho	1	gq1balpha_cho_g
ST6GALNAC62_cho	1	h_g
ST8SIA53g_cho	1	cmp_g
ST8SIA53g_cho	1	gt1a_cho_g
ST8SIA53g_cho	1	h_g
ST8SIA54g_cho	1	cmp_g
ST8SIA54g_cho	1	gd1c_cho_g
ST8SIA54g_cho	1	h_g
STCOATxc	1	adp_c
STCOATxc	1	h_c
STCOATxc	1	pi_c
STCOATxc	1	stcoa_x
STRDNCCOAtxc	1	adp_c
STRDNCCOAtxc	1	h_c
STRDNCCOAtxc	1	pi_c
STRDNCCOAtxc	1	strdnccoa_x
SUBEACTD	1	subeac_c
SUBERCACT	1	c8dc_c
SUBERCROT	1	c8dc_x
SUBERCROT	1	coa_x
SUCCCROT	1	c4dc_x
SUCCCROT	1	coa_x
SUCCOAPET	1	coa_x
SUCCOAPET	1	h_x
SUCCOAPET	1	succ_x
TAGt_cho	1	tag_cho_c
TAUBETAtc	1	cl_c
TAUBETAtc	2.0	na1_c
TAUBETAtc	1	taur_c
TDCRNe	1	ttdcrn_e
THMATPe	1	adp_c
THMATPe	1	h_c
THMATPe	1	pi_c
THMATPe	1	thm_e
THMMPtm_cho	1	h2o_c
THMMPtm_cho	1	thmmp_m
THRATB0tc	1	cl_c
THRATB0tc	2.0	na1_c
THRATB0tc	1	thr__L_c
THRPHELAT2tc	1	phe__L_e
THRPHELAT2tc	1	thr__L_c
TIGCRNe	1	c51crn_e
TYROX	1	34hpp_c
TYROX	1	h2o2_c
TYROX	1	nh4_c
UDPDOLPT_cho	1	dolglcp_c
UDPDOLPT_cho	1	udp_c
UGCGc	1	gluside_cho_c
UGCGc	1	h_c
UGCGc	1	udp_c
UNK2_cho	1	glu__L_c
UNK2_cho	1	met__L_c
URAOX	1	C11821_x
URAOX	1	h2o2_x
VALLAT1tc	1	leu__L_e
VALLAT1tc	1	val__L_c
VITEtl	1	adp_c
VITEtl	1	avite1_e
VITEtl	1	h_c
VITEtl	1	pi_c
XAO	1	h2o2_c
XAO	1	urate_c
XOLEST2te_cho	1	xolest2_cho_c
BIOMASS_cho	29.83030991	adp_c
BIOMASS_cho	29.83030991	h_c
BIOMASS_cho	29.83030991	pi_c
BIOMASS_cho	0.512102766	ppi_c
BIOMASS_cho_producing	29.83030991	adp_c
BIOMASS_cho_producing	29.83030991	h_c
BIOMASS_cho_producing	29.83030991	pi_c
BIOMASS_cho_producing	0.201107511	ppi_c
epo_translation	1	adp_c
epo_translation	193.0	amp_c
epo_translation	1	epoIm_r
epo_translation	385.0	gdp_c
epo_translation	386.0	h_c
epo_translation	386.0	pi_c
epo_translation	193.0	ppi_c
peplys_synthesis	1	peplys_n
q10tm	1	q10_m
r0001	1	5mta_c
r0001	1	HC02119_c
r0002	1	crn_r
r0009	1	h_x
r0009	2.0	pi_x
r0047	1	adn_m
r0047	1	pi_m
r0051	1	ade_e
r0051	1	prpp_e
r0084	1	akg_x
r0084	1	co2_x
r0093	1	g1p_e
r0093	2.0	h_e
r0093	1	ump_e
r0097	1	HC01672_c
r0097	1	ppi_c
r0113	1	acmana_r
r0113	1	h_r
r0113	1	udp_r
r0120	1	HC01651_c
r0142	1	h2o2_m
r0142	1	so4_m
r0149	1	cdp_e
r0149	1	h_e
r0149	1	pi_e
r0156	1	HC00591_c
r0156	1	ala__L_c
r0157	1	HC00591_m
r0157	1	ala__L_m
r0179	2.0	h_m
r0179	1	nadph_m
r0179	1	succ_m
r0186	1	acald_c
r0186	1	nh4_c
r0186	1	pi_c
r0191	1	fdp_c
r0191	1	h_c
r0191	1	udp_c
r0193	1	HC00250_c
r0193	1	h_c
r0193	1	nh4_c
r0193	1	pyr_c
r0202	1	dhap_x
r0202	1	h_x
r0202	1	nadh_x
r0220	1	amp_c
r0220	2.0	h_c
r0220	1	ppcoa_c
r0221	1	amp_m
r0221	2.0	h_m
r0221	1	ppcoa_m
r0242	1	dha_e
r0242	1	pi_e
r0246	1	glyald_m
r0246	1	h_m
r0246	1	nadph_m
r0249	1	ru5p__D_r
r0268	1	HC01162_c
r0268	1	h2o_c
r0268	1	nadp_c
r0280	1	datp_c
r0280	1	pyr_c
r0281	1	4abutn_e
r0281	1	h2o2_e
r0281	1	nh4_e
r0283	1	amp_c
r0283	1	carn_c
r0283	1	h_c
r0283	1	ppi_c
r0311	1	amp_r
r0311	1	pmtcoa_r
r0311	1	ppi_r
r0317	1	HC00342_m
r0317	1	h2o_m
r0319	1	HC01668_m
r0319	1	ppi_m
r0321	1	aacoa_m
r0321	1	amp_m
r0321	1	ppi_m
r0330	1	56dthm_c
r0330	1	nad_c
r0340	1	3pg_m
r0340	1	adp_m
r0340	1	h_m
r0355	1	dadp_c
r0355	1	g6p_c
r0355	1	h_c
r0357	1	f6p_c
r0357	1	h_c
r0357	1	idp_c
r0360	1	h_c
r0360	1	idp_c
r0360	1	man6p_c
r0361	1	dadp_c
r0361	1	h_c
r0361	1	man6p_c
r0363	1	gam6p_c
r0363	1	h_c
r0363	1	idp_c
r0364	1	dadp_c
r0364	1	gam6p_c
r0364	1	h_c
r0365	1	h_m
r0365	1	msa_m
r0365	1	nadh_m
r0366	1	HC01161_c
r0366	1	pan4p_c
r0368	1	ACP_c
r0368	1	pap_c
r0381	1	h_c
r0381	1	nadh_c
r0381	1	taur_c
r0384	1	HC00695_m
r0384	1	co2_m
r0385	1	2mpdhl_m
r0385	1	co2_m
r0386	1	HC01377_m
r0386	1	co2_m
r0400	3.0	HC01115_c
r0400	1	h_c
r0400	1	nadh_c
r0409	1	HC00361_c
r0409	1	h_c
r0409	1	udp_c
r0410	1	dgmp_e
r0410	1	h_e
r0410	1	ppi_e
r0422	1	HC01434_c
r0422	1	h_c
r0422	1	nadph_c
r0426	1	HC00342_m
r0426	1	h2o_m
r0430	1	HC10859_r
r0430	1	coa_r
r0431	1	HC10859_c
r0431	1	coa_c
r0432	1	crn_m
r0432	1	malcoa_m
r0434	1	coa_r
r0434	1	pmtcrn_r
r0437	1	coa_x
r0437	1	pmtcrn_x
r0440	1	coa_x
r0440	1	lnlccrn_x
r0443	1	arachdcrn_x
r0443	1	coa_x
r0465	1	HC00576_c
r0465	1	amp_c
r0465	1	h_c
r0465	1	ppi_c
r0480	1	HC00718_c
r0480	1	ahcys_c
r0480	1	h_c
r0483	1	2mop_m
r0483	1	glu__L_m
r0494	1	dtmp_e
r0494	1	h_e
r0494	1	pi_e
r0497	1	dtdp_e
r0497	1	h_e
r0497	1	pi_e
r0512	1	fol_c
r0512	1	nadh_c
r0514	1	dhf_m
r0514	1	nadp_m
r0546	2.0	h_m
r0546	1	nadh_m
r0546	1	pac_m
r0555	1	accoa_m
r0555	1	dhlam_m
r0568	1	5oxpro_c
r0568	1	cys__L_c
r0573	1	amp_r
r0573	1	cholcoa_r
r0573	1	ppi_r
r0579	1	adp_m
r0579	1	h_m
r0579	1	pan4p_m
r0587	1	4nph_e
r0587	1	pi_e
r0598	1	HC00832_c
r0610	1	HC01180_c
r0610	1	cdp_c
r0610	1	h_c
r0611	1	HC01180_c
r0611	1	h_c
r0611	1	idp_c
r0620	1	HC00695_m
r0620	1	thmpp_m
r0627	1	gal_e
r0627	1	glyc_e
r0641	1	glu__L_c
r0641	1	leuktrD4_c
r0642	1	HC00900_c
r0642	2.0	h_c
r0642	1	nadh_c
r0644	1	HC00900_c
r0644	1	h2o2_c
r0644	1	h_c
r0649	1	HC01700_e
r0649	1	co2_e
r0649	1	h2o_e
r0656	1	dhlam_m
r0656	1	ivcoa_m
r0670	1	HC01376_m
r0670	1	co2_m
r0672	1	h_r
r0672	1	nadph_r
r0672	1	xol7aone_r
r0673	1	HC01254_c
r0673	1	nadp_c
r0708	1	HC01710_c
r0714	1	3ohdcoa_m
r0714	1	h_m
r0714	1	nadh_m
r0720	1	3htdcoa_m
r0737	1	HC01440_e
r0737	1	glc__D_e
r0739	1	h_c
r0739	1	nadh_c
r0739	1	xol7ah2al_c
r0744	1	HC01459_x
r0747	1	h_c
r0747	1	nadph_c
r0747	1	xol7ah_c
r0750	1	h_c
r0750	1	nadph_c
r0750	1	xoldioloneh_c
r0754	2.0	h_m
r0754	1	homoval_m
r0754	1	nadh_m
r0755	2.0	h_m
r0755	1	homoval_m
r0755	1	nadph_m
r0756	1	3mox4hoxm_m
r0756	2.0	h_m
r0756	1	nadh_m
r0757	1	3mox4hoxm_m
r0757	2.0	h_m
r0757	1	nadph_m
r0774	4.0	co2_e
r0774	1	cpppg1_e
r0783	1	chlstol_r
r0783	1	h_r
r0783	1	nadph_r
r0789	1	ahcys_c
r0789	1	cholp_c
r0797	1	coa_c
r0797	1	dgchol_c
r0800	6.0	HC01797_c
r0800	7.0	ahcys_c
r0800	1	co2_c
r0800	7.0	h_c
r0812	1	amp_c
r0812	1	atp_x
r0817	1	citr__L_e
r0818	1	dump_c
r0819	1	akg_m
r0819	1	succ_c
r0822	1	fum_m
r0822	1	mal__L_c
r0826	1	inost_r
r0829	1	so4_c
r0829	1	succ_m
r0835	1	HC00319_m
r0835	1	so4_c
r0845	1	uacgam_r
r0845	1	ump_c
r0853	1	atp_m
r0853	1	pi_c
r0860	1	adp_x
r0860	1	atp_c
r0881	1	ac_c
r0881	1	na1_c
r0892	1	utp_e
r0899	1	ala_B_e
r0911	1	glu__L_c
r0911	1	pro__L_m
r0921	1	thym_m
r0924	1	adp_r
r0924	1	chsterol_e
r0924	1	h_r
r0924	1	pi_r
r0940	1	HC00250_e
r0950	1	dgmp_c
r0961	1	bilirub_c
r0961	1	na1_c
r0962	1	fol_m
r0963	1	fol_c
r0973	1	ptth_c
r0983	1	strdnc_r
r0990	1	cholcoa_c
r0993	1	C02528_e
r0993	1	adp_c
r0993	1	h_c
r0993	1	pi_c
r1000	1	crn_r
r1000	1	hdcecrn_c
r1002	1	crn_r
r1002	1	lnlccrn_c
r1003	1	crn_x
r1003	1	lnlccrn_c
r1004	1	HC10859_c
r1004	1	crn_r
r1008	1	arachdcrn_c
r1008	1	crn_x
r1013	1	thcholstoic_r
r1018	1	dcholcoa_c
r1020	1	xol7ah3_c
r1024	1	adp_r
r1024	1	h_r
r1024	1	pi_r
r1024	1	xol7aone_c
r1026	1	adp_c
r1026	1	dgchol_e
r1026	1	h_c
r1026	1	pi_c
r1028	1	adp_c
r1028	1	h_c
r1028	1	pi_c
r1028	1	tdchola_e
r1029	1	adp_x
r1029	1	h_x
r1029	1	pi_x
r1029	1	tdchola_e
r1043	1	dad_2_c
r1043	1	na1_c
r1044	1	dcyt_c
r1044	1	na1_c
r1045	1	dgsn_c
r1045	1	na1_c
r1067	1	his__L_c
r1106	1	ribflv_c
r1116	1	atp_e
r1117	1	dtmp_m
r1129	1	HC00004_r
r1164	1	HC02020_r
r1164	1	coa_r
r1165	1	HC02021_r
r1165	1	coa_r
r1169	1	HC02025_r
r1169	1	coa_r
r1170	1	HC02026_r
r1170	1	coa_r
r1172	1	chsterol_r
r1172	1	h_r
r1172	1	hdca_r
r1178	1	chsterol_l
r1178	1	h_l
r1178	1	ocdcea_l
r1179	1	chsterol_r
r1179	1	h_r
r1179	1	lnlc_r
r1180	1	chsterol_l
r1180	1	h_l
r1180	1	lnlc_l
r1181	1	chsterol_r
r1181	1	h_r
r1181	1	lnlnca_r
r1182	1	chsterol_r
r1182	1	h_r
r1182	1	lnlncg_r
r1183	1	arachd_r
r1183	1	chsterol_r
r1183	1	h_r
r1252	1	amp_c
r1252	1	hdd2coa_c
r1252	1	ppi_c
r1259	1	amp_r
r1259	1	lnlncgcoa_r
r1259	1	ppi_r
r1260	1	amp_r
r1260	1	lnlncgcoa_r
r1260	1	ppi_r
r1298	1	lnlncg_r
r1301	1	ocdcea_r
r1302	1	ocdcea_c
r1303	1	hdcea_r
r1319	1	HC02111_c
r1319	1	adp_c
r1319	1	pi_c
r1323	1	HC02112_m
r1323	1	nad_m
r1324	1	HC02112_x
r1324	1	nad_x
r1325	1	HC02113_r
r1325	1	nadp_r
r1327	1	HC02113_m
r1327	1	nadp_m
r1329	1	HC02114_c
r1329	1	fad_c
r1332	1	HC02116_c
r1332	1	pap_c
r1367	1	dlnlcg_r
r1374	3.0	HC00822_e
r1375	1	HC00822_l
r1377	1	HC02121_c
r1378	1	Sfglutth_c
r1378	1	h_c
r1378	1	nadh_c
r1382	1	HC02129_c
r1382	6.0	adp_c
r1382	6.0	pi_c
r1392	1	glc__D_c
r1392	1	glygn3_c
r1400	1	crn_c
r1400	1	ppcoa_m
r1411	1	HC02160_e
r1411	1	gal_e
r1421	1	fald_c
r1428	1	dhap_x
r1435	1	ser__L_m
r1437	1	cys__L_m
r1441	1	trdrd_m
r1454	1	2obut_c
r1454	1	h_m
r1466	4.0	co2_r
r1466	2.0	coa_r
r1466	1	dlnlcgcoa_r
r1466	2.0	h2o_r
r1466	2.0	nadp_r
r1467	1	odecoa_m
r1468	1	hdcoa_m
r1497	2.0	na1_c
r1497	1	tdchola_c
r1498	1	dgchol_c
r1498	2.0	na1_c
r1499	1	HC02192_c
r1499	2.0	na1_c
r1501	1	HC02195_c
r1501	2.0	na1_c
r1502	1	HC02196_c
r1502	2.0	na1_c
r1503	1	HC02220_c
r1503	2.0	na1_c
r1514	1	adp_c
r1514	1	arachd_e
r1514	1	h_c
r1514	1	pi_c
r1515	1	adp_c
r1515	1	h_c
r1515	1	hdca_e
r1515	1	pi_c
r1516	1	adp_c
r1516	1	h_c
r1516	1	ocdcea_e
r1516	1	pi_c
r1517	1	adp_c
r1517	1	h_c
r1517	1	pi_c
r1517	1	strdnc_e
r1518	1	adp_c
r1518	1	h_c
r1518	1	lnlc_e
r1518	1	pi_c
r1519	1	adp_c
r1519	1	elaid_e
r1519	1	h_c
r1519	1	pi_c
r1520	1	adp_c
r1520	1	h_c
r1520	1	lnlncg_e
r1520	1	pi_c
r1522	1	adp_c
r1522	1	h_c
r1522	1	lgnc_e
r1522	1	pi_c
r1523	1	adp_c
r1523	1	h_c
r1523	1	hdcea_e
r1523	1	pi_c
r1526	1	HC02154_e
r1526	1	adp_c
r1526	2.0	h_c
r1526	1	pi_c
r1530	1	adp_c
r1530	1	gthrd_e
r1530	1	h_c
r1530	1	pi_c
r1531	1	HC02199_e
r1531	1	adp_c
r1531	2.0	h_c
r1531	1	pi_c
r1544	1	gln__L_e
r1544	1	gly_c
r1549	1	gly_c
r1549	1	tyr__L_e
r1552	1	gly_c
r1552	1	pro__L_e
r1554	1	gly_c
r1554	1	val__L_e
r1559	1	ala__L_c
r1559	1	ser__L_e
r1562	1	ala__L_c
r1562	1	phe__L_e
r1563	1	ala__L_c
r1563	1	tyr__L_e
r1564	1	ala__L_c
r1564	1	cys__L_e
r1565	1	ala__L_c
r1565	1	leu__L_e
r1567	1	ala__L_c
r1567	1	asn__L_e
r1568	1	ala__L_c
r1568	1	val__L_e
r1569	1	ala__L_c
r1569	1	thr__L_e
r1571	1	ala__L_c
r1571	1	ile__L_e
r1576	1	gln__L_c
r1576	1	tyr__L_e
r1579	1	gln__L_c
r1579	1	pro__L_e
r1580	1	asn__L_e
r1580	1	gln__L_c
r1581	1	gln__L_c
r1581	1	val__L_e
r1585	1	met__L_e
r1585	1	ser__L_c
r1586	1	ser__L_c
r1586	1	trp__L_e
r1587	1	phe__L_e
r1587	1	ser__L_c
r1591	1	pro__L_e
r1591	1	ser__L_c
r1592	1	asn__L_e
r1592	1	ser__L_c
r1595	1	hom__L_e
r1595	1	ser__L_c
r1596	1	ile__L_e
r1596	1	ser__L_c
r1597	1	met__L_c
r1597	1	trp__L_e
r1598	1	met__L_c
r1598	1	phe__L_e
r1599	1	met__L_c
r1599	1	tyr__L_e
r1600	1	cys__L_e
r1600	1	met__L_c
r1604	1	met__L_c
r1604	1	val__L_e
r1607	1	ile__L_e
r1607	1	met__L_c
r1608	1	phe__L_e
r1608	1	trp__L_c
r1610	1	cys__L_e
r1610	1	trp__L_c
r1612	1	pro__L_e
r1612	1	trp__L_c
r1613	1	asn__L_e
r1613	1	trp__L_c
r1617	1	ile__L_e
r1617	1	trp__L_c
r1627	1	cys__L_e
r1627	1	tyr__L_c
r1631	1	tyr__L_c
r1631	1	val__L_e
r1632	1	thr__L_e
r1632	1	tyr__L_c
r1634	1	ile__L_e
r1634	1	tyr__L_c
r1637	1	asn__L_e
r1637	1	cys__L_c
r1641	1	cys__L_c
r1641	1	ile__L_e
r1643	1	asn__L_e
r1643	1	leu__L_c
r1648	1	asn__L_e
r1648	1	pro__L_c
r1654	1	asn__L_c
r1654	1	thr__L_e
r1655	1	asn__L_c
r1655	1	hom__L_e
r1657	1	thr__L_e
r1657	1	val__L_c
r1665	1	his__L_e
r1665	1	lys__L_c
r1666	1	citr__L_e
r1666	1	lys__L_c
r1670	1	his__L_e
r1670	1	orn_c
r1672	1	ala__L_e
r1672	1	gly_c
r1672	1	na1_c
r1674	1	gly_c
r1674	1	na1_c
r1674	1	ser__L_e
r1678	1	gly_c
r1678	1	na1_c
r1678	1	tyr__L_e
r1680	1	gly_c
r1680	1	leu__L_e
r1680	1	na1_c
r1681	1	gly_c
r1681	1	na1_c
r1681	1	pro__L_e
r1683	1	gly_c
r1683	1	na1_c
r1683	1	val__L_e
r1685	1	gly_c
r1685	1	hom__L_e
r1685	1	na1_c
r1686	1	gly_c
r1686	1	ile__L_e
r1686	1	na1_c
r1687	1	ala__L_c
r1687	1	gly_e
r1687	1	na1_c
r1690	1	ala__L_c
r1690	1	met__L_e
r1690	1	na1_c
r1693	1	ala__L_c
r1693	1	na1_c
r1693	1	tyr__L_e
r1695	1	ala__L_c
r1695	1	leu__L_e
r1695	1	na1_c
r1706	1	gln__L_c
r1706	1	na1_c
r1706	1	trp__L_e
r1707	1	gln__L_c
r1707	1	na1_c
r1707	1	phe__L_e
r1708	1	gln__L_c
r1708	1	na1_c
r1708	1	tyr__L_e
r1716	1	gln__L_c
r1716	1	ile__L_e
r1716	1	na1_c
r1720	1	met__L_e
r1720	1	na1_c
r1720	1	ser__L_c
r1722	1	na1_c
r1722	1	phe__L_e
r1722	1	ser__L_c
r1723	1	na1_c
r1723	1	ser__L_c
r1723	1	tyr__L_e
r1726	1	na1_c
r1726	1	pro__L_e
r1726	1	ser__L_c
r1728	1	na1_c
r1728	1	ser__L_c
r1728	1	val__L_e
r1730	1	hom__L_e
r1730	1	na1_c
r1730	1	ser__L_c
r1735	1	met__L_c
r1735	1	na1_c
r1735	1	ser__L_e
r1739	1	cys__L_e
r1739	1	met__L_c
r1739	1	na1_c
r1741	1	met__L_c
r1741	1	na1_c
r1741	1	pro__L_e
r1743	1	met__L_c
r1743	1	na1_c
r1743	1	val__L_e
r1744	1	met__L_c
r1744	1	na1_c
r1744	1	thr__L_e
r1745	1	hom__L_e
r1745	1	met__L_c
r1745	1	na1_c
r1746	1	ile__L_e
r1746	1	met__L_c
r1746	1	na1_c
r1747	1	gly_e
r1747	1	na1_c
r1747	1	trp__L_c
r1749	1	gln__L_e
r1749	1	na1_c
r1749	1	trp__L_c
r1751	1	met__L_e
r1751	1	na1_c
r1751	1	trp__L_c
r1752	1	na1_c
r1752	1	phe__L_e
r1752	1	trp__L_c
r1753	1	na1_c
r1753	1	trp__L_c
r1753	1	tyr__L_e
r1757	1	asn__L_e
r1757	1	na1_c
r1757	1	trp__L_c
r1758	1	na1_c
r1758	1	trp__L_c
r1758	1	val__L_e
r1760	1	hom__L_e
r1760	1	na1_c
r1760	1	trp__L_c
r1762	1	gly_e
r1762	1	na1_c
r1762	1	phe__L_c
r1763	1	ala__L_e
r1763	1	na1_c
r1763	1	phe__L_c
r1765	1	na1_c
r1765	1	phe__L_c
r1765	1	ser__L_e
r1766	1	met__L_e
r1766	1	na1_c
r1766	1	phe__L_c
r1767	1	na1_c
r1767	1	phe__L_c
r1767	1	trp__L_e
r1768	1	na1_c
r1768	1	phe__L_c
r1768	1	tyr__L_e
r1769	1	cys__L_e
r1769	1	na1_c
r1769	1	phe__L_c
r1771	1	na1_c
r1771	1	phe__L_c
r1771	1	pro__L_e
r1772	1	asn__L_e
r1772	1	na1_c
r1772	1	phe__L_c
r1773	1	na1_c
r1773	1	phe__L_c
r1773	1	val__L_e
r1775	1	hom__L_e
r1775	1	na1_c
r1775	1	phe__L_c
r1777	1	gly_e
r1777	1	na1_c
r1777	1	tyr__L_c
r1779	1	gln__L_e
r1779	1	na1_c
r1779	1	tyr__L_c
r1782	1	na1_c
r1782	1	trp__L_e
r1782	1	tyr__L_c
r1784	1	cys__L_e
r1784	1	na1_c
r1784	1	tyr__L_c
r1785	1	leu__L_e
r1785	1	na1_c
r1785	1	tyr__L_c
r1786	1	na1_c
r1786	1	pro__L_e
r1786	1	tyr__L_c
r1787	1	asn__L_e
r1787	1	na1_c
r1787	1	tyr__L_c
r1788	1	na1_c
r1788	1	tyr__L_c
r1788	1	val__L_e
r1789	1	na1_c
r1789	1	thr__L_e
r1789	1	tyr__L_c
r1792	1	cys__L_c
r1792	1	gly_e
r1792	1	na1_c
r1796	1	cys__L_c
r1796	1	met__L_e
r1796	1	na1_c
r1798	1	cys__L_c
r1798	1	na1_c
r1798	1	phe__L_e
r1801	1	cys__L_c
r1801	1	na1_c
r1801	1	pro__L_e
r1806	1	cys__L_c
r1806	1	ile__L_e
r1806	1	na1_c
r1807	1	gly_e
r1807	1	leu__L_c
r1807	1	na1_c
r1809	1	gln__L_e
r1809	1	leu__L_c
r1809	1	na1_c
r1810	1	leu__L_c
r1810	1	na1_c
r1810	1	ser__L_e
r1812	1	leu__L_c
r1812	1	na1_c
r1812	1	trp__L_e
r1817	1	asn__L_e
r1817	1	leu__L_c
r1817	1	na1_c
r1818	1	leu__L_c
r1818	1	na1_c
r1818	1	val__L_e
r1820	1	hom__L_e
r1820	1	leu__L_c
r1820	1	na1_c
r1821	1	ile__L_e
r1821	1	leu__L_c
r1821	1	na1_c
r1825	1	na1_c
r1825	1	pro__L_c
r1825	1	ser__L_e
r1826	1	met__L_e
r1826	1	na1_c
r1826	1	pro__L_c
r1828	1	na1_c
r1828	1	phe__L_e
r1828	1	pro__L_c
r1829	1	na1_c
r1829	1	pro__L_c
r1829	1	tyr__L_e
r1832	1	asn__L_e
r1832	1	na1_c
r1832	1	pro__L_c
r1833	1	na1_c
r1833	1	pro__L_c
r1833	1	val__L_e
r1836	1	ile__L_e
r1836	1	na1_c
r1836	1	pro__L_c
r1844	1	asn__L_c
r1844	1	na1_c
r1844	1	tyr__L_e
r1846	1	asn__L_c
r1846	1	leu__L_e
r1846	1	na1_c
r1847	1	asn__L_c
r1847	1	na1_c
r1847	1	pro__L_e
r1848	1	asn__L_c
r1848	1	na1_c
r1848	1	val__L_e
r1856	1	met__L_e
r1856	1	na1_c
