ReactionID	StochCoeff	Substrates	other site
R11795	1	C00001	
R11795	1	C21622	
R07513	1	C00001	
R07513	1	C15985	
R01930	1	C00001	
R01930	1	C01861	
R05214	1	C02916	
R05214	1	C00019	
R10225	1	C10646	
R10225	1	C00006	
R02676	1	C03742	
R07728	1	C03567	
R07728	1	C00080	
R07728	1	C00005	
R09737	1	C19858	
R09737	1	C00019	
R10065	2	C00002	
R10065	1	C01245	
R11934	2	C00019	
R11934	1	C21778	
R00876	1	C00095	
R00876	1	C00081	
R01626	1	C00083	
R01626	1	C00229	
R02064	1	C00353	
R04806	2	C00662	
R04806	1	C05452	
R04806	2	C00080	
R04806	1	C00007	
R04404	1	C00001	
R04404	1	C04637	
R12351	1	C00350	
R12351	1	G13128	
R02000	2	C00340	
R02000	1	C00080	
R02000	1	C00003	
R05801	1	C00002	
R05801	1	C11555	
R07986	1	C16390	
R06617	1	C11864	
R02639	1	C00618	
R02639	1	C00006	
R08672	1	C17221	
R08672	2	C00007	
R08672	2	C03024	
R03264	1	C01126	
R03264	1	C00006	
R09511	1	C00007	
R09511	1	C05544	
R09511	1	C00026	
R06398	1	C06099	
R06398	1	C00080	
R06398	1	C00007	
R06398	1	C00004	
R10217	1	C14279	
R10217	1	C00080	
R10217	1	C00004	
R12181	1	C09804	
R12181	2	C00007	
R12181	2	C03024	
R12534	1	C01744	
R12534	1	C04253	
R02218	2	C00080	
R02218	1	C00007	
R02218	2	C00138	
R02218	1	C00410	
R05052	1	C05947	
R05052	1	C00026	
R06304	1	C11901	
R04190	1	C03306	
R04190	1	C00019	
R12313	1	C00135	
R01344	1	C00022	
R01344	1	C00405	
R03769	1	C00096	
R03769	1	C01923	
R07308	1	C00001	
R07308	1	C15564	
R01808	1	C00024	
R01808	1	C00270	
R02837	1	C00024	
R02837	1	C00735	
R07789	1	C16252	
R08478	1	C06332	
R08478	1	C00049	
R10768	1	C00002	
R10768	1	C00001	
R10768	1	C01822	
R10768	1	C00169	
R01660	1	C00236	
R01660	1	C00103	
R09497	1	C00244	
R09497	1	C15603	
R07261	1	C00718	
R07261	1	C15541	
R12203	1	C00001	
R12203	1	C21996	
R03387	1	C00002	
R03387	1	C01216	
R00449	1	C00007	
R00449	1	C00047	
R07852	1	C05435	
R11904	1	C00080	
R11904	1	C00007	
R11904	1	C00005	
R11904	1	C07447	
R02793	1	C00695	
R02793	1	C00006	
R02836	1	C00735	
R02836	1	C00006	
R12319	1	C00580	
R12319	1	C00080	
R12319	1	C00007	
R12319	1	C00004	
R08418	1	C01672	
R04956	1	C05749	
R04956	1	C00006	
R09979	1	C18026	
R09378	1	C00002	
R09378	1	C00522	
R11888	1	C00053	
R11888	1	C21746	
R11510	1	C00001	
R11510	1	C18157	
R02692	1	C00187	
R02692	1	C00641	
R02945	1	C01766	
R02945	1	C00003	
R06193	1	G00071	
R06193	1	G10611	
R04705	1	C05193	
R04705	1	C00019	
R04493	1	C00043	
R04493	1	C01290	
R08924	1	C00002	
R08924	1	C00288	
R08924	1	C00080	
R08924	1	C00136	
R03821	1	C02090	
R03821	1	C00006	
R01998	1	C00001	
R01998	1	C00339	
R01998	2	C00003	
R00172	1	C00017	
R05447	1	C07101	
R05447	1	C00007	
R05447	1	C01352	
R03293	1	C00006	
R03293	1	C01157	
R10061	2	C00019	
R10061	1	C00213	
R08969	1	C00195	
R08969	1	C00157	
R03454	1	C00001	
R03454	1	C01264	
R00087	1	C00002	
R00087	1	C00001	
R09534	1	C00001	
R09534	1	C09755	
R03090	1	C00080	
R03090	1	C00007	
R03090	1	C00951	
R03090	1	C00005	
R10842	1	C00191	
R10842	1	C00003	
R12547	1	C00178	
R12547	1	C01847	
R12547	1	C00007	
R11173	1	C21153	
R11173	1	C00001	
R02749	1	C00672	
R02313	1	C00001	
R02313	1	C00449	
R02313	1	C00003	
R10157	1	C00007	
R10157	1	C20404	
R10157	1	C00026	
R05037	2	C00001	
R05037	1	C00011	
R05037	1	C00042	
R05037	1	C05908	
R01919	1	C00134	
R01919	1	C00315	
R05239	1	C06589	
R05239	1	C00003	
R08401	1	C06090	
R11315	1	C19939	
R03763	1	C20787	
R03763	1	C00003	
R07713	1	C00001	
R07713	1	C16149	
R03154	1	C02614	
R03154	1	C00091	
R05681	1	C06055	
R05681	1	C00003	
R10349	1	C00353	
R10349	1	C03506	
R11081	1	C17692	
R03640	1	C00007	
R03640	1	C05631	
R03640	1	C00026	
R06679	1	C12420	
R06679	1	C00007	
R11687	1	C02915	
R11687	1	C00007	
R11687	1	C03024	
R07643	1	C00002	
R07643	1	C00025	
R07643	1	C00388	
R11228	1	C00001	
R11228	1	C21192	
R04440	1	C04272	
R04440	1	C00006	
R11377	1	G10609	
R11377	1	G13080	
R02322	1	C00001	
R02322	1	C00455	
R06861	1	C00068	
R06861	1	C00231	
R05056	1	C05953	
R00974	1	C00001	
R00974	1	C00380	
R04138	1	C00002	
R04138	1	C00288	
R04138	1	C03069	
R05613	1	C04217	
R05613	1	C00129	
R00648	1	C00001	
R00648	1	C00073	
R00648	1	C00007	
R02332	1	C00299	
R02332	1	C00460	
R03255	1	C00001	
R03255	1	C03847	
R00122	1	C00001	
R00122	1	C00008	
R11166	1	C00001	
R11166	1	C21151	
R08459	2	C05176	
R09450	1	C00001	
R09450	1	C02843	
R07682	1	C16193	
R07682	1	C00007	
R12465	1	C00412	
R12465	1	C20985	
R11250	1	C21210	
R11250	1	C21416	
R01423	1	C00001	
R01423	1	C06433	
R07280	1	C00001	
R07280	1	C04454	
R09221	1	C18303	
R01668	1	C00001	
R01668	1	C00458	
R09684	1	C19815	
R00664	1	C00077	
R00664	2	C00512	
R08489	1	C16723	
R12066	1	C00002	
R12066	1	C02743	
R12066	1	C21878	
R07963	1	C07480	
R07963	1	C00080	
R07963	1	C00007	
R07963	1	C00004	
R08663	1	C00183	
R08663	2	C00007	
R08663	2	C03024	
R01395	1	C00002	
R01395	1	C01563	
R02477	1	C00523	
R02477	1	C00006	
R11813	1	C21719	
R11813	2	C00007	
R11813	2	C03024	
R00161	1	C00002	
R00161	1	C00061	
R01637	1	C00230	
R02356	1	C00080	
R02356	1	C00007	
R02356	1	C00468	
R02356	1	C00005	
R04098	1	C02939	
R08452	1	C11250	
R10670	1	C00097	
R10670	1	C00080	
R10670	1	C00007	
R10670	1	C00005	
R10670	1	C19714	
R08936	1	C01209	
R08936	1	C18046	
R09855	1	C20137	
R09140	1	C00001	
R09140	1	C00448	
R10413	1	C00007	
R10413	1	C20602	
R10413	1	C00026	
R05539	1	C00011	
R07259	1	C04942	
R07259	1	C00043	
R05906	1	G10616	
R05906	1	G00837	
R00027	1	C01408	
R01195	1	C00080	
R01195	2	C00138	
R01195	1	C00006	
R04102	1	C01847	
R04102	1	C00007	
R04102	1	C03037	
R08487	1	C03470	
R00152	2	C00001	
R00152	1	C01326	
R06117	1	C11409	
R06117	1	C00003	
R08641	1	C17226	
R08725	2	C00080	
R08725	2	C00007	
R08725	1	C17336	
R08725	2	C00005	
R05873	1	C03677	
R08347	1	C00001	
R08347	1	C16608	
R08347	1	C00007	
R04678	1	C05140	
R04678	1	C00080	
R04678	1	C00004	
R06016	1	G10613	
R06016	1	G00015	
R02965	1	C00828	
R02965	1	C00282	
R06197	1	G10611	
R06197	1	G00058	
R11119	1	C00078	
R11119	1	C00007	
R05534	1	C06989	
R07872	1	C16311	
R04751	1	C05270	
R04751	1	C00016	
R00923	1	C00683	
R05358	2	C00001	
R05358	1	C01998	
R06447	1	C00448	
R06447	8	C00129	
R08007	1	C15525	
R08007	1	C00029	
R03905	1	C02282	
R03905	1	C00009	
R03905	1	C00008	
R03905	1	C00025	
R01555	1	C00208	
R01555	1	C00009	
R03028	1	C02411	
R03351	1	C00063	
R03351	1	C01187	
R06881	1	C13624	
R08519	1	C02839	
R11882	6	C00001	
R11882	4	C19611	
R11882	1	C00007	
R00645	2	C00072	
R00645	1	C00028	
R09216	1	C18284	
R06998	1	C14727	
R06998	1	C00019	
R08726	2	C00080	
R08726	2	C00007	
R08726	2	C00005	
R08726	1	C15610	
R02502	1	C00167	
R02502	1	C00535	
R03302	1	C00001	
R03302	1	C04043	
R03302	1	C00006	
R05755	1	C06697	
R05755	1	C00019	
R01294	1	C00001	
R01294	1	C00633	
R01294	1	C00006	
R07890	1	C16329	
R07890	1	C00003	
R06116	1	C00001	
R06116	1	G00395	
R10052	1	C04411	
R10052	1	C00003	
R04847	1	C05484	
R04847	1	C00003	
R06530	1	C12147	
R11702	1	C00096	
R11702	1	C01194	
R00548	1	C00001	
R00548	1	C00061	
R04422	1	C04219	
R04422	1	C00737	
R11375	1	G00050	
R11375	1	G10609	
R02482	1	C00083	
R02482	1	C00525	
R03688	1	C01720	
R05743	1	C00340	
R05743	1	C00704	
R05743	2	C00080	
R04344	1	C12525	
R04344	1	C00006	
R11651	1	C21535	
R11651	1	C00007	
R11651	1	C03024	
R06736	1	C00024	
R06736	1	C02066	
R00964	1	C00002	
R00964	1	C00299	
R03078	1	C18094	
R03078	1	C02474	
R07609	1	G10611	
R07609	1	G00850	
R03207	1	C01060	
R03207	1	C00026	
R07497	1	C04525	
R10141	1	C20395	
R10141	1	C00025	
R07601	1	C00233	
R07601	1	C00068	
R05217	1	C05772	
R05217	1	C00080	
R05217	1	C00007	
R05217	1	C00004	
R08611	1	C00007	
R08611	1	C00026	
R08611	1	C17206	
R06147	1	C00270	
R06147	1	G11121	
R08605	1	C17203	
R10889	1	C20915	
R11139	1	C21137	
R10479	1	C20575	
R10479	1	C00080	
R10479	1	C00007	
R10479	1	C00005	
R01507	1	C00196	
R01507	1	C00007	
R09481	1	C00028	
R09481	1	C00058	
R08001	1	C09736	
R11632	1	C00002	
R11632	1	C00010	
R11632	1	C00318	
R04922	1	C05674	
R04922	1	C00641	
R01286	1	C00001	
R01286	1	C02291	
R09610	1	C16826	
R05869	1	C09244	
R10449	1	C00019	
R10449	1	C11863	
R11295	1	C17702	
R11295	1	C00016	
R02821	1	C00155	
R02821	1	C00719	
R05686	1	C00006	
R05686	1	C07328	
R03418	1	C01235	
R03418	1	C00492	
R09036	1	C00040	
R09036	1	C18126	
R09831	1	C00001	
R09831	1	C19965	
R08878	1	C15673	
R08878	1	C00006	
R00060	2	C00495	
R00060	1	C00007	
R12381	7	C00683	
R12381	14	C00080	
R12381	1	C22124	
R12381	14	C00005	
R05581	1	C06749	
R05581	1	C00003	
R12077	1	C03319	
R12077	1	G13118	
R02258	1	C02917	
R02258	1	C00003	
R09799	1	C00533	
R09799	3	C00126	
R09799	1	C00014	
R03511	1	C00001	
R03511	1	C01119	
R03511	1	C02059	
R06051	1	G10608	
R06051	1	G10495	(n)
R06722	1	C00001	
R06722	1	G00011	
R06526	2	C00999	
R06526	2	C00080	
R06526	1	C00007	
R06526	1	C12126	
R08583	1	C00030	
R08583	1	C00019	
R08583	1	C04268	
R11957	1	C00024	
R11957	1	C00469	
R08341	1	C08012	
R10888	1	C20914	
R10888	1	C00188	
R00267	1	C00006	
R00267	1	C00311	
R05933	1	G10612	
R05933	1	G00160	
R05975	1	G00050	
R05975	1	G10610	
R08240	1	C04646	
R08240	1	C00001	
R08240	1	C00003	
R00552	1	C00001	
R00552	1	C00062	
R04505	1	C04581	
R04505	1	C00019	
R06695	1	C12434	
R00900	1	C00097	
R00900	1	C00051	
R00900	1	C00006	
R09139	1	C18244	
R00693	1	C00024	
R00693	1	C00079	
R06378	1	C11397	
R06378	1	C00003	
R08714	1	C00134	
R08714	1	C00022	
R01780	1	C01656	
R01780	1	C00091	
R11427	1	C21380	
R11427	2	C00006	
R00010	1	C00001	
R00010	1	C01083	
R02232	1	C04316	
R11668	1	C21568	
R11668	1	C00006	
R01480	1	C06370	
R01480	1	C00001	
R08533	1	C00482	
R08533	1	C00029	
R11399	1	C19803	
R11399	1	C03862	
R07350	1	C15596	
R07350	1	C00006	
R08851	1	C00080	
R08851	1	C00007	
R08851	1	C16269	
R08851	1	C00005	
R12173	1	C00154	
R12173	2	C00999	
R12173	2	C00080	
R12173	1	C00007	
R04011	1	C00064	
R04011	1	C02671	
R04524	1	C04604	
R04524	1	C00080	
R04524	1	C00004	
R07310	1	C00001	
R07310	1	C15564	
R10701	1	C00001	
R10701	1	C10434	
R10863	1	C06041	
R00719	1	C00001	
R00719	1	C00081	
R03209	1	C00002	
R03209	1	C02656	
R03209	1	C00010	
R03036	1	C00882	
R03036	1	C00001	
R05063	1	C00010	
R05063	1	C05994	
R08932	1	C18033	
R08932	2	C00019	
R10521	1	C20669	
R10521	1	C00007	
R01718	1	C00001	
R01718	1	C00252	
R12457	2	C00409	
R12457	1	C00003	
R08120	1	C00001	
R08120	1	C16477	
R03266	1	C03079	
R03266	1	C00026	
R11325	2	C00390	
R11325	4	C00080	
R11325	1	C00007	
R09095	1	C00282	
R09095	1	C11903	
R01723	1	C00002	
R01723	1	C00253	
R01723	1	C00037	
R03409	1	C00001	
R03409	1	C04494	
R06696	1	C00007	
R06696	1	C12435	
R02972	1	C04079	
R08993	1	C00353	
R08993	1	C00001	
R07155	1	C02489	
R07155	1	C00028	
R08931	1	C18032	
R08931	1	C00025	
R05843	1	C00080	
R05843	1	C00007	
R05843	1	C00004	
R05843	1	C11422	
R02887	(n-2)	C00001	
R02887	1	C01898	
R08919	1	C18020	
R08919	1	C00003	
R09287	1	C00001	
R09287	1	C14604	
R02352	1	C00951	
R02352	1	C00003	
R01452	1	C00187	
R01452	1	C00080	
R01452	1	C00007	
R01452	1	C00005	
R02068	1	C00353	
R07893	1	C16333	
R08838	1	C00180	
R08838	1	C00007	
R08838	1	C00005	
R02098	1	C00002	
R02098	1	C00365	
R11521	1	C21436	
R11521	1	C00019	
R12169	1	C21937	
R12169	2	C00999	
R12169	2	C00080	
R12169	1	C00007	
R00834	1	C01096	
R00834	1	C00006	
R01314	1	C00001	
R01314	1	C00157	
R02755	1	C00001	
R02755	1	C00680	
R02755	1	C00006	
R05548	1	C06606	
R05548	1	C00001	
R03424	1	C00019	
R03424	1	C01241	
R01631	1	C00230	
R01631	1	C00007	
R10894	1	C20918	
R06013	1	G00050	
R06013	1	G10610	
R08633	1	C00155	
R06201	1	C00001	
R06201	1	G10506	(n+1)
R09123	1	C00353	
R10922	1	C20945	
R10922	1	C00007	
R10922	1	C03024	
R06977	1	C00441	
R06977	1	C00025	
R01111	1	C00010	
R01111	1	C00127	
R09970	1	C00341	
R11526	1	C06571	
R11526	1	C00080	
R11526	1	C00007	
R11526	1	C00005	
R09247	1	C00448	
R09247	4	C00129	
R08040	1	C16400	
R08988	1	C02094	
R12592	1	C00001	
R12592	1	C06099	
R12592	1	C00028	
R06853	1	C02814	
R08204	1	C16540	
R08204	1	C00080	
R08204	1	C00007	
R08204	1	C00005	
R01330	1	C00131	
R01330	1	C00159	
R11760	1	C12180	
R12015	1	C00156	
R12015	1	C01324	
R12015	2	C00080	
R12015	1	C00007	
R12015	1	C00005	
R03648	1	C00002	
R03648	1	C00152	
R03648	1	C01637	
R11874	1	C01080	
R11874	1	C11903	
R02122	1	C00053	
R02122	1	C17141	
R06577	1	C00019	
R06577	1	C12205	
R04578	1	C04718	
R05434	1	C07729	
R05434	1	C00080	
R05434	1	C00007	
R05434	1	C00004	
R11157	1	C00080	
R11157	1	C00007	
R11157	1	C00005	
R11157	1	C21147	
R08794	1	C06517	
R08794	1	C00019	
R05080	1	C06036	
R05080	1	C00015	
R09120	1	C06089	
R01353	1	C00002	
R01353	1	C00163	
R05069	1	C06006	
R05577	1	C00002	
R05577	1	C01638	
R05577	1	C00049	
R08893	1	C17580	
R08893	1	C00019	
R03577	1	C01569	
R03577	1	C00003	
R05140	1	C00031	
R05140	1	C06215	
R10858	1	C11101	
R10858	2	C00001	
R10858	3	C00007	
R01335	1	C00022	
R01335	1	C00160	
R09476	1	C01054	
R03614	1	C01575	
R03614	1	C00003	
R03908	1	C02930	
R00662	1	C00001	
R00662	1	C00075	
R06385	1	C11416	
R06385	1	C00003	
R00393	1	C00033	
R00393	1	C00040	
R03334	1	C04233	
R07474	1	C15801	
R07474	1	C00080	
R07474	1	C00007	
R07474	1	C00005	
R05339	1	C06019	
R10253	1	C00024	
R10253	1	C00590	
R07121	1	C00001	
R07121	1	C14826	
R08876	1	C00001	
R08876	1	C17951	
R01055	1	C00106	
R01055	1	C00117	
R04882	1	C00001	
R04882	1	C05577	
R04882	1	C00003	
R03063	1	C00916	
R03063	1	C00026	
R12215	1	C00001	
R12215	1	C12455	
R12215	1	C00003	
R03564	1	C01456	
R03564	1	C00729	
R09995	1	C00369	
R00485	1	C00001	
R00485	1	C00152	
R06534	1	C05904	
R06534	1	C00029	
R07854	1	C00001	
R07854	1	C16074	
R04360	1	C03968	
R04360	1	C00006	
R01981	1	C00001	
R01981	1	C00333	
R01981	1	C00003	
R06851	1	C00530	
R06851	1	C00080	
R06851	1	C00007	
R06851	1	C00005	
R01347	2	C00340	
R01347	1	C00162	
R01347	2	C00080	
R01347	1	C00007	
R03455	1	C00024	
R03455	1	C03968	
R05568	2	C06559	
R05568	1	C00007	
R07050	1	C00219	
R07050	1	C00080	
R07050	1	C00007	
R07050	1	C00005	
R00891	1	C00065	
R00891	1	C00283	
R08294	1	C07073	
R08294	1	C00080	
R08294	1	C00007	
R08294	1	C00005	
R02941	1	C00001	
R02941	1	C06202	
R02941	1	C00003	
R07029	1	C14788	
R00774	1	C00002	
R00774	1	C00288	
R00774	1	C00086	
R00497	1	C00002	
R00497	1	C00669	
R00497	1	C00037	
R11031	1	C03771	
R11031	1	C00080	
R11031	1	C00004	
R11031	1	C00014	
R08465	1	C00019	
R08465	1	C08300	
R00494	1	C00001	
R00494	1	C00051	
R02700	1	C00643	
R02700	1	C00026	
R03319	1	C01171	
R01097	1	C00006	
R01097	1	C00124	
R09925	1	C03985	
R09925	2	C00007	
R09925	2	C03024	
R10973	1	C00001	
R10973	1	C20986	
R09603	1	C06098	
R09603	2	C00007	
R09690	1	C16144	
R09690	4	C00016	
R12188	1	C00001	
R12188	1	C02882	
R02984	1	C00842	
R04720	1	C05209	
R04720	1	C05208	
R11965	n	C00001	
R11965	1	C21811	
R05303	1	C00021	
R05303	1	C06566	
R08839	1	C00029	
R08839	1	C01494	
R01615	1	C00010	
R01615	1	C05608	
R01615	1	C00006	
R03588	1	C01514	
R03588	1	C00029	
R11423	1	C21350	
R11423	1	C21340	
R01702	1	C00233	
R01702	1	C15972	
R08264	1	C06174	
R08264	1	C00007	
R08264	1	C03024	
R00527	1	C00001	
R00527	1	C01031	
R02018	1	C00343	
R02018	1	C01346	
R02018	1	C00001	
R09207	1	C18277	
R03618	1	C00001	
R03618	1	C04737	
R07984	2	C00001	
R07984	1	C04226	
R10158	1	C00007	
R10158	1	C20404	
R10158	1	C00138	
R02159	1	C00053	
R02159	1	C00389	
R02228	1	C00001	
R02228	1	C01138	
R07916	2	C00353	
R07539	1	C00001	
R07539	1	C15903	
R11947	1	C00001	
R11947	1	C21787	
R12165	1	C00007	
R12165	1	C00698	
R12165	1	C00026	
R12165	1	C21973	
R08282	1	C00001	
R08282	1	C07645	
R08282	1	C00003	
R03129	1	C01768	
R03129	1	C00976	
R08066	1	C16427	
R08066	1	C00007	
R08066	1	C03024	
R00635	1	C00001	
R00635	1	C00071	
R00635	1	C00007	
R12591	1	C00001	
R12591	1	C00028	
R12591	1	C00521	
R02602	1	C03453	
R08658	1	C00001	
R08658	1	C03189	
R03284	1	C01149	
R03284	1	C00037	
R07745	1	C00007	
R07745	1	C01562	
R07745	1	C03024	
R09639	1	C00019	
R09639	1	C00698	
R05077	1	C06033	
R05077	1	C00014	
R03017	1	C00024	
R03017	1	C00863	
R09046	1	C18135	
R02182	1	C06380	
R02182	1	C00001	
R01634	1	C03223	
R02349	1	C02537	
R02349	1	C00006	
R09440	1	C19582	
R05138	1	C00596	
R05138	1	C00033	
R07433	1	C00010	
R07433	1	C10434	
R11836	1	C00001	
R11836	1	C00448	
R02080	1	C00355	
R10771	1	C00002	
R10771	1	C00010	
R10771	1	C20841	
R06452	1	C12003	
R06452	1	C11916	
R11290	1	C17701	
R11290	1	C00003	
R07855	2	C00001	
R07855	1	C16074	
R02558	1	C00001	
R02558	1	C00844	
R04959	1	C00006	
R04959	1	C05752	
R01933	1	C00010	
R01933	1	C00322	
R01933	1	C00003	
R07413	1	C00001	
R07413	1	C02273	
R08984	1	C18069	
R12411	1	C22139	
R12411	1	C00007	
R12411	1	C00026	
R01027	1	C00053	
R01027	1	C00114	
R12133	1	C00001	
R12133	1	C01468	
R12133	2	C05357	
R08142	1	C00477	
R02974	1	C00001	
R02974	1	C00835	
R10404	1	C00019	
R02969	1	C02287	
R02969	1	C00003	
R01400	1	C00169	
R05488	1	C07083	
R05488	1	C00007	
R05488	1	C01352	
R07301	1	C00001	
R07301	1	C06746	
R07966	1	C16353	
R07966	1	C00080	
R07966	1	C00007	
R07966	1	C00005	
R06450	1	C12000	
R06450	1	C11933	
R07177	2	C00320	
R07177	1	C15494	
R06896	1	C00080	
R06896	1	C11831	
R06896	1	C00005	
R07268	1	C00002	
R07268	1	C05774	
R08422	1	C06181	
R08422	1	C00423	
R06803	1	C00029	
R06803	1	C12644	
R03416	1	C00001	
R03416	1	C04438	
R05135	1	C06194	
R05135	1	C00001	
R07879	1	C00029	
R07879	1	C12138	
R04058	1	C02986	
R11768	1	C00001	
R11768	1	C00433	
R11768	1	C00003	
R00114	1	C00006	
R00114	2	C00025	
R03508	1	C01302	
R08383	1	C16682	
R08383	1	C00006	
R09155	1	C18247	
R07604	1	C15978	
R07604	1	C15972	
R04986	1	C05809	
R04850	1	C05487	
R04850	2	C00080	
R04850	1	C00007	
R04850	2	C00138	
R00926	1	C00010	
R00926	1	C05983	
R08165	1	C00885	
R08165	1	C00026	
R05145	1	C05921	
R05145	1	C06249	
R07108	1	C00001	
R07108	1	C14771	
R04254	n	C03561	
R12374	1	C22118	
R12374	2	C00999	
R12374	2	C00080	
R12374	1	C00007	
R01336	1	C03600	
R10031	1	C00183	
R10031	1	C00007	
R10031	1	C03024	
R00212	1	C00024	
R00212	1	C00058	
R10011	1	C00002	
R10011	1	C20277	
R10011	1	C00047	
R10707	1	C00024	
R10707	1	C01209	
R08098	1	C16465	
R12500	1	C00001	
R12500	1	C01978	
R12500	1	C00028	
R11959	1	C19792	
R11959	1	C00009	
R08830	1	C08539	
R08830	1	C00029	
R05070	1	C06007	
R00044	1	C00007	
R00044	2	C01795	
R07703	1	C16215	
R07703	1	C00003	
R10605	1	C02105	
R10605	1	C00019	
R09253	1	C05941	
R05174	1	C06390	
R09692	1	C05421	
R09692	1	C00028	
R04517	1	C04742	
R04517	1	C00003	
R05749	1	C01852	
R05749	1	C03758	
R04310	1	C04373	
R04310	1	C00006	
R11876	2	C21736	
R11876	1	C00003	
R10179	1	C00334	
R10179	1	C00048	
R05158	1	C00080	
R05158	1	C00007	
R05158	1	C06338	
R05158	1	C00004	
R11707	1	C00002	
R11707	1	C03064	
R00881	1	C00001	
R00881	1	C00096	
R01463	1	C00187	
R01463	1	C00007	
R01463	1	C03024	
R09836	1	C00001	
R09836	1	C19975	
R06135	2	G00370	
R00491	1	C00049	
R08903	1	C15652	
R08903	1	C00026	
R05666	1	C01455	
R05666	1	C00080	
R05666	1	C00007	
R05666	1	C00004	
R03053	1	C01933	
R03053	1	C00026	
R11072	1	C01304	
R10398	1	C20506	
R10398	1	C00001	
R07018	1	C11714	
R12468	6	C00683	
R12468	1	C22178	
R12468	1	C00083	
R12468	6	C00080	
R12468	6	C00005	
R02976	1	C00002	
R02976	1	C00836	
R04112	1	C00001	
R04112	1	C02999	
R05501	1	C06790	
R05501	2	C00080	
R08804	1	C17748	
R08804	1	C00019	
R06287	1	C11832	
R10114	1	C12448	
R10114	1	C00006	
R04378	1	C00013	
R04378	1	C04677	
R01853	1	C00375	
R01853	1	C00001	
R01853	1	C00007	
R09630	1	C00001	
R09630	1	C00448	
R12000	1	C00748	
R04555	1	C00002	
R04555	1	C04632	
R05118	1	C00001	
R05118	1	C06143	
R11999	n	C00007	
R11999	1	C02321	
R03674	1	C01693	
R03815	1	C02972	
R03815	1	C00003	
R10445	1	C00030	
R10445	1	C20630	
R10445	2	C00007	
R10445	1	C00026	
R06278	n	G11110	
R06974	1	C00002	
R06974	1	C03838	
R06974	1	C00058	
R03350	1	C00001	
R03350	1	C04478	
R09739	1	C14819	
R09739	1	C00072	
R07746	1	C00007	
R07746	1	C03024	
R07746	1	C10522	
R06600	1	C12044	
R01770	1	C00001	
R01770	1	C00294	
R06018	1	C00009	
R06018	1	G10477	(n)
R09686	1	C00001	
R09686	1	C11901	
R04914	1	C05652	
R05081	1	C06040	
R05081	1	C00344	
R07938	1	C00083	
R07938	1	C12138	
R02964	1	C00828	
R02964	1	C00080	
R02964	1	C00004	
R04035	1	C00001	
R04035	1	C02739	
R06439	1	C11925	
R06439	2	C00019	
R01802	1	C00269	
R01802	1	C00137	
R05714	1	C00010	
R05714	1	C00051	
R05714	1	C00006	
R11285	1	C17712	
R11285	1	C00026	
R11323	1	C00001	
R11323	1	C00459	
R09682	1	C00007	
R09682	1	C19811	
R02297	1	C00009	
R02297	1	C01762	
R07906	1	C16295	
R11191	1	C21163	
R11191	1	C00019	
R11503	1	C00027	
R11503	1	C21422	
R00521	1	C00001	
R00521	1	C00798	
R03862	1	C02163	
R03862	1	C00017	
R07144	1	C01904	
R07144	1	C00006	
R04007	1	C02646	
R12589	1	C00001	
R12589	1	C00700	
R05884	2	C00080	
R05884	1	C11811	
R05884	2	C00138	
R05062	1	C05986	
R05062	2	C00125	
R06734	1	C00783	
R06734	1	C00080	
R06734	1	C00005	
R01217	1	C00143	
R01217	2	C00080	
R01217	2	C00138	
R06790	1	C07086	
R05591	2	C00001	
R05591	1	C09814	
R06901	1	C14114	
R07297	1	C00001	
R07297	1	C02520	
R08245	1	C07648	
R08245	1	C00119	
R01749	1	C00011	
R01749	1	C00258	
R01749	1	C00003	
R08077	1	C04432	
R04982	1	C05802	
R04982	1	C00007	
R05923	1	C00350	
R05923	1	G00140	
R11789	1	C00001	
R11789	1	C21655	
R04151	1	C04468	
R04151	1	C00003	
R05463	1	C06629	
R05463	1	C00080	
R05463	1	C00007	
R05463	1	C00005	
R09031	1	C18096	
R06352	1	C11879	
R10109	1	C00007	
R10109	1	C19789	
R09184	1	C18278	
R09184	1	C00007	
R03631	1	C00002	
R03631	1	C00010	
R03631	1	C01607	
R09790	1	C19894	
R00457	1	C00026	
R00457	1	C00047	
R03764	1	C00006	
R03764	1	C20787	
R10805	1	C20859	
R10805	1	C00053	
R11209	1	C00001	
R11209	1	C21179	
R09974	1	C00341	
R06510	1	C00024	
R06510	2	C00083	
R09902	1	C00448	
R01302	1	C00156	
R01302	1	C00022	
R08070	1	C00001	
R08070	1	C16430	
R03473	1	C00002	
R03473	1	C01281	
R02537	1	C00001	
R02537	1	C00601	
R02537	1	C00006	
R01472	1	C00110	
R01472	1	C00190	
R09345	1	C11923	
R09345	1	C18678	
R09962	1	C00341	
R11950	1	C00002	
R11950	1	C08491	
R11950	1	C00151	
R04040	1	C02759	
R05498	1	C06793	
R05498	2	C00080	
R11204	1	C00350	
R11204	1	C06026	
R01426	1	C00033	
R01426	1	C00180	
R01426	1	C00080	
R01426	1	C00004	
R08662	1	C00053	
R08662	1	C17240	
R01032	1	C00022	
R01032	1	C00698	
R01032	1	C00014	
R10997	1	C21017	
R10997	1	C15972	
R00771	1	C00092	
R10295	1	C20491	
R10295	1	C00029	
R06988	1	C14602	
R00321	1	C00001	
R00321	1	C06244	
R03362	1	C00002	
R03362	1	C01194	
R11543	1	C00001	
R11543	1	C13508	
R02173	1	C00398	
R02173	1	C00001	
R02173	1	C00007	
R02331	1	C00002	
